Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6106,ORD-106106,2024-07-30,2024-07-31,Standard Class,CUST-1426,Customer_460,Consumer,India,Seattle,New York,452519,West,PROD-5890,Furniture,Chairs,Chairs Model 47,6814.52,3,0.05,2086.92
6107,ORD-106107,2021-02-08,2021-02-11,Standard Class,CUST-1044,Customer_466,Consumer,India,Seattle,Washington,474187,West,PROD-8412,Office Supplies,Binders,Binders Model 6,3704.49,12,0.2,-719.03
6108,ORD-106108,2022-06-08,2022-06-14,Standard Class,CUST-1725,Customer_616,Consumer,India,Chicago,Washington,107657,South,PROD-6812,Furniture,Bookcases,Bookcases Model 92,717.83,11,0.1,101.84
6109,ORD-106109,2022-11-13,2022-11-20,Same Day,CUST-1853,Customer_624,Corporate,India,New York City,Texas,520184,Central,PROD-7414,Technology,Phones,Phones Model 94,6307.31,13,0.3,1000.28
6110,ORD-106110,2021-12-04,2021-12-11,Standard Class,CUST-1671,Customer_892,Consumer,India,Chicago,Illinois,412407,Central,PROD-9815,Furniture,Furnishings,Furnishings Model 57,7068.06,2,0.3,882.79
6111,ORD-106111,2022-11-20,2022-11-22,Standard Class,CUST-1538,Customer_201,Consumer,India,Houston,Florida,235780,West,PROD-4771,Technology,Copiers,Copiers Model 54,6973.46,5,0.2,1954.59
6112,ORD-106112,2021-06-19,2021-06-24,Standard Class,CUST-1456,Customer_1256,Consumer,India,Miami,New York,567301,West,PROD-6218,Furniture,Furnishings,Furnishings Model 183,7412.76,15,0.0,390.56
6113,ORD-106113,2021-02-17,2021-02-23,Same Day,CUST-1270,Customer_625,Consumer,India,Seattle,California,588997,East,PROD-8646,Office Supplies,Binders,Binders Model 41,5451.01,15,0.3,434.14
6114,ORD-106114,2021-02-18,2021-02-24,Second Class,CUST-1635,Customer_1052,Consumer,India,Chicago,Illinois,583601,West,PROD-6666,Office Supplies,Paper,Paper Model 131,9824.31,13,0.2,1360.7
6115,ORD-106115,2022-01-28,2022-01-31,Standard Class,CUST-1251,Customer_881,Consumer,India,Houston,Illinois,184133,West,PROD-1349,Office Supplies,Storage,Storage Model 90,6345.24,8,0.15,1766.95
6116,ORD-106116,2021-11-13,2021-11-17,First Class,CUST-1804,Customer_542,Corporate,India,New York City,Texas,418754,West,PROD-7987,Office Supplies,Binders,Binders Model 91,664.93,9,0.0,45.19
6117,ORD-106117,2022-07-28,2022-07-30,Second Class,CUST-1356,Customer_1384,Consumer,India,Chicago,New York,503234,East,PROD-1233,Furniture,Tables,Tables Model 51,598.9,1,0.15,187.13
6118,ORD-106118,2022-08-08,2022-08-14,First Class,CUST-1464,Customer_1272,Home Office,India,Seattle,Illinois,449943,East,PROD-9892,Technology,Accessories,Accessories Model 82,9286.77,14,0.0,1488.53
6119,ORD-106119,2021-08-24,2021-08-26,Second Class,CUST-1100,Customer_140,Corporate,India,Houston,New York,618707,East,PROD-2936,Office Supplies,Binders,Binders Model 103,9943.39,9,0.05,2032.23
6120,ORD-106120,2021-09-04,2021-09-09,Second Class,CUST-1642,Customer_857,Consumer,India,Los Angeles,Florida,795107,South,PROD-2441,Technology,Machines,Machines Model 146,2399.24,11,0.3,-366.13
6121,ORD-106121,2021-01-22,2021-01-23,Standard Class,CUST-1835,Customer_1271,Corporate,India,Seattle,Illinois,626807,East,PROD-6409,Technology,Accessories,Accessories Model 106,3061.43,2,0.0,240.77
6122,ORD-106122,2023-10-30,2023-11-03,Standard Class,CUST-1550,Customer_633,Home Office,India,Los Angeles,New York,294997,East,PROD-2510,Technology,Machines,Machines Model 107,2609.81,11,0.2,176.9
6123,ORD-106123,2022-03-23,2022-03-26,Second Class,CUST-1907,Customer_198,Consumer,India,Chicago,Texas,330970,South,PROD-4176,Office Supplies,Paper,Paper Model 103,6625.32,2,0.15,1123.55
6124,ORD-106124,2024-03-25,2024-03-30,Second Class,CUST-1380,Customer_1111,Corporate,India,New York City,Washington,381715,Central,PROD-4295,Furniture,Furnishings,Furnishings Model 31,2942.26,11,0.2,659.96
6125,ORD-106125,2021-05-10,2021-05-14,Same Day,CUST-1298,Customer_1150,Home Office,India,Seattle,Illinois,981113,South,PROD-1393,Furniture,Bookcases,Bookcases Model 73,8630.07,6,0.2,-2146.37
6126,ORD-106126,2021-02-07,2021-02-14,Standard Class,CUST-1204,Customer_511,Corporate,India,Los Angeles,Illinois,766782,Central,PROD-8633,Technology,Machines,Machines Model 43,557.31,13,0.3,73.95
6127,ORD-106127,2021-08-14,2021-08-21,Same Day,CUST-1795,Customer_863,Consumer,India,New York City,Florida,402234,West,PROD-6733,Technology,Accessories,Accessories Model 84,3887.68,4,0.0,588.76
6128,ORD-106128,2022-04-05,2022-04-09,Standard Class,CUST-1991,Customer_787,Home Office,India,Seattle,New York,886118,Central,PROD-3298,Office Supplies,Binders,Binders Model 145,2590.58,10,0.05,617.2
6129,ORD-106129,2023-06-20,2023-06-26,Same Day,CUST-1887,Customer_65,Consumer,India,New York City,Illinois,279832,South,PROD-2624,Office Supplies,Labels,Labels Model 13,1645.03,11,0.05,225.21
6130,ORD-106130,2024-06-17,2024-06-24,Second Class,CUST-1519,Customer_1266,Consumer,India,Miami,Florida,695686,East,PROD-5453,Furniture,Furnishings,Furnishings Model 106,8707.77,13,0.1,2734.32
6131,ORD-106131,2022-08-05,2022-08-07,Same Day,CUST-1955,Customer_1336,Home Office,India,Miami,Florida,777546,East,PROD-6176,Furniture,Furnishings,Furnishings Model 113,632.56,5,0.3,148.48
6132,ORD-106132,2023-04-16,2023-04-20,Standard Class,CUST-1178,Customer_1388,Home Office,India,Los Angeles,California,250363,Central,PROD-4212,Technology,Phones,Phones Model 18,7905.21,1,0.0,2180.05
6133,ORD-106133,2021-03-16,2021-03-17,Second Class,CUST-1218,Customer_640,Consumer,India,Miami,New York,742419,Central,PROD-8330,Office Supplies,Binders,Binders Model 4,6134.98,3,0.3,1488.15
6134,ORD-106134,2024-08-09,2024-08-13,First Class,CUST-1435,Customer_947,Home Office,India,Chicago,Illinois,989157,South,PROD-2036,Furniture,Chairs,Chairs Model 72,1856.63,4,0.15,277.54
6135,ORD-106135,2023-11-16,2023-11-23,First Class,CUST-1345,Customer_336,Home Office,India,Chicago,Washington,266323,Central,PROD-1777,Office Supplies,Labels,Labels Model 140,9602.5,6,0.15,1253.4
6136,ORD-106136,2024-07-06,2024-07-12,Second Class,CUST-1169,Customer_954,Consumer,India,New York City,New York,664881,South,PROD-8712,Furniture,Tables,Tables Model 115,3984.72,9,0.0,989.48
6137,ORD-106137,2021-11-05,2021-11-08,Same Day,CUST-1310,Customer_848,Home Office,India,Seattle,Florida,357296,Central,PROD-1592,Furniture,Furnishings,Furnishings Model 93,4128.43,14,0.05,1206.28
6138,ORD-106138,2023-09-24,2023-09-26,Standard Class,CUST-1935,Customer_440,Corporate,India,Los Angeles,Texas,831304,South,PROD-1741,Technology,Accessories,Accessories Model 122,5047.52,9,0.05,1112.89
6139,ORD-106139,2024-08-11,2024-08-15,Second Class,CUST-1663,Customer_1083,Consumer,India,Miami,New York,725662,East,PROD-1835,Office Supplies,Paper,Paper Model 194,4620.63,6,0.0,770.44
6140,ORD-106140,2023-10-07,2023-10-09,First Class,CUST-1756,Customer_181,Corporate,India,Los Angeles,Texas,338007,South,PROD-7091,Furniture,Chairs,Chairs Model 42,1924.98,4,0.3,-75.13
6141,ORD-106141,2024-06-09,2024-06-11,Same Day,CUST-1932,Customer_523,Corporate,India,New York City,Illinois,269042,Central,PROD-8425,Office Supplies,Paper,Paper Model 69,2295.64,13,0.3,339.3
6142,ORD-106142,2023-10-13,2023-10-20,Second Class,CUST-1286,Customer_676,Consumer,India,Los Angeles,Texas,744733,Central,PROD-2667,Furniture,Tables,Tables Model 148,4527.5,1,0.1,1489.92
6143,ORD-106143,2024-01-06,2024-01-10,First Class,CUST-1956,Customer_59,Consumer,India,Seattle,Washington,647341,Central,PROD-5388,Technology,Copiers,Copiers Model 55,5247.3,8,0.3,440.44
6144,ORD-106144,2023-03-17,2023-03-20,Second Class,CUST-1175,Customer_3,Home Office,India,Miami,Florida,575997,West,PROD-2625,Furniture,Furnishings,Furnishings Model 109,9225.55,9,0.3,2467.64
6145,ORD-106145,2024-10-23,2024-10-27,First Class,CUST-1215,Customer_612,Corporate,India,New York City,Illinois,470584,East,PROD-9981,Furniture,Bookcases,Bookcases Model 13,9529.9,15,0.1,1754.3
6146,ORD-106146,2021-05-11,2021-05-12,First Class,CUST-1842,Customer_299,Home Office,India,Seattle,Washington,368883,South,PROD-2305,Office Supplies,Labels,Labels Model 84,3139.66,8,0.05,548.31
6147,ORD-106147,2022-10-19,2022-10-22,Same Day,CUST-1886,Customer_1328,Home Office,India,Chicago,Florida,760322,South,PROD-5018,Office Supplies,Labels,Labels Model 134,2292.88,2,0.3,-70.05
6148,ORD-106148,2021-12-09,2021-12-13,Second Class,CUST-1215,Customer_217,Consumer,India,Chicago,Washington,753558,West,PROD-2977,Office Supplies,Paper,Paper Model 189,3345.59,15,0.3,967.77
6149,ORD-106149,2022-05-17,2022-05-24,Standard Class,CUST-1434,Customer_841,Home Office,India,New York City,Texas,957070,West,PROD-5852,Technology,Accessories,Accessories Model 60,8706.71,11,0.0,1314.99
6150,ORD-106150,2023-02-12,2023-02-15,Standard Class,CUST-1429,Customer_597,Home Office,India,Chicago,New York,966986,South,PROD-4054,Furniture,Bookcases,Bookcases Model 69,7432.17,8,0.1,2379.93
6151,ORD-106151,2024-12-09,2024-12-16,Standard Class,CUST-1245,Customer_517,Consumer,India,Los Angeles,New York,550536,West,PROD-6775,Office Supplies,Paper,Paper Model 147,1204.12,15,0.05,179.99
6152,ORD-106152,2021-07-28,2021-07-30,Second Class,CUST-1008,Customer_696,Home Office,India,New York City,Texas,389771,East,PROD-1491,Technology,Machines,Machines Model 152,7882.29,1,0.3,2675.3
6153,ORD-106153,2023-07-19,2023-07-22,First Class,CUST-1326,Customer_936,Corporate,India,Houston,Texas,721212,Central,PROD-2061,Technology,Copiers,Copiers Model 92,5268.3,15,0.1,431.53
6154,ORD-106154,2022-07-07,2022-07-14,Standard Class,CUST-1871,Customer_1110,Consumer,India,Los Angeles,Texas,369068,South,PROD-6857,Office Supplies,Labels,Labels Model 51,4289.47,7,0.15,1355.64
6155,ORD-106155,2023-09-24,2023-09-30,First Class,CUST-1343,Customer_300,Consumer,India,New York City,Florida,280065,West,PROD-2620,Office Supplies,Binders,Binders Model 67,7892.2,12,0.05,1783.23
6156,ORD-106156,2024-07-14,2024-07-17,First Class,CUST-1992,Customer_242,Consumer,India,Chicago,Illinois,852502,West,PROD-9627,Office Supplies,Labels,Labels Model 141,3663.54,14,0.1,808.95
6157,ORD-106157,2022-11-19,2022-11-23,First Class,CUST-1791,Customer_1452,Corporate,India,Chicago,Texas,153097,West,PROD-9722,Office Supplies,Labels,Labels Model 164,9018.07,12,0.2,2101.75
6158,ORD-106158,2021-10-01,2021-10-08,Same Day,CUST-1483,Customer_444,Home Office,India,Los Angeles,New York,761619,Central,PROD-3044,Furniture,Bookcases,Bookcases Model 120,5087.96,7,0.3,988.23
6159,ORD-106159,2023-08-10,2023-08-15,Standard Class,CUST-1477,Customer_815,Home Office,India,New York City,California,492592,West,PROD-1419,Furniture,Bookcases,Bookcases Model 200,8121.79,9,0.1,603.09
6160,ORD-106160,2021-03-08,2021-03-13,First Class,CUST-1317,Customer_1204,Corporate,India,New York City,California,228620,West,PROD-7009,Furniture,Bookcases,Bookcases Model 169,2221.91,7,0.2,384.01
6161,ORD-106161,2024-09-06,2024-09-10,Second Class,CUST-1088,Customer_1229,Consumer,India,Chicago,California,259388,Central,PROD-6197,Office Supplies,Paper,Paper Model 8,6871.63,1,0.3,1127.26
6162,ORD-106162,2022-01-04,2022-01-07,Standard Class,CUST-1873,Customer_711,Home Office,India,Seattle,New York,202977,South,PROD-8894,Technology,Copiers,Copiers Model 70,5324.59,5,0.1,1183.89
6163,ORD-106163,2021-04-16,2021-04-18,Standard Class,CUST-1424,Customer_452,Corporate,India,Chicago,Texas,277171,West,PROD-6009,Furniture,Bookcases,Bookcases Model 132,812.15,8,0.0,255.01
6164,ORD-106164,2022-06-27,2022-06-28,Same Day,CUST-1491,Customer_1306,Corporate,India,Los Angeles,Washington,561397,East,PROD-5157,Technology,Accessories,Accessories Model 78,3669.98,15,0.05,295.04
6165,ORD-106165,2024-06-20,2024-06-21,First Class,CUST-1341,Customer_806,Home Office,India,New York City,New York,681608,South,PROD-2452,Office Supplies,Storage,Storage Model 111,7865.87,2,0.05,2746.69
6166,ORD-106166,2023-10-28,2023-10-31,Second Class,CUST-1745,Customer_476,Home Office,India,Los Angeles,Washington,848677,Central,PROD-5675,Furniture,Bookcases,Bookcases Model 145,7786.01,4,0.2,1580.08
6167,ORD-106167,2023-12-06,2023-12-12,Second Class,CUST-1766,Customer_1305,Home Office,India,Seattle,Washington,956343,South,PROD-8453,Office Supplies,Binders,Binders Model 57,6132.34,6,0.2,513.81
6168,ORD-106168,2024-05-12,2024-05-16,Same Day,CUST-1536,Customer_68,Corporate,India,Chicago,Illinois,137711,West,PROD-4413,Office Supplies,Labels,Labels Model 42,289.45,9,0.15,77.15
6169,ORD-106169,2022-02-06,2022-02-07,Standard Class,CUST-1797,Customer_1368,Corporate,India,Miami,Florida,726012,West,PROD-7663,Office Supplies,Labels,Labels Model 122,1800.15,15,0.3,500.8
6170,ORD-106170,2022-05-06,2022-05-11,First Class,CUST-1263,Customer_314,Corporate,India,Los Angeles,California,254855,West,PROD-8895,Office Supplies,Binders,Binders Model 50,208.93,9,0.2,33.04
6171,ORD-106171,2022-08-23,2022-08-25,Same Day,CUST-1052,Customer_831,Corporate,India,Miami,California,289514,Central,PROD-5368,Furniture,Bookcases,Bookcases Model 186,892.93,3,0.1,182.69
6172,ORD-106172,2021-04-26,2021-05-01,First Class,CUST-1302,Customer_1100,Consumer,India,Seattle,New York,819300,East,PROD-1770,Technology,Accessories,Accessories Model 184,5285.81,5,0.2,449.96
6173,ORD-106173,2021-07-09,2021-07-13,Second Class,CUST-1340,Customer_523,Consumer,India,Los Angeles,Florida,334454,South,PROD-3453,Office Supplies,Storage,Storage Model 14,5031.61,1,0.1,460.59
6174,ORD-106174,2022-01-08,2022-01-11,First Class,CUST-1654,Customer_519,Home Office,India,Los Angeles,Florida,307768,Central,PROD-5845,Office Supplies,Paper,Paper Model 191,4482.41,7,0.1,1086.01
6175,ORD-106175,2021-11-30,2021-12-02,Same Day,CUST-1987,Customer_1477,Consumer,India,Seattle,Florida,143415,East,PROD-9240,Technology,Phones,Phones Model 137,2922.83,8,0.0,304.42
6176,ORD-106176,2023-12-09,2023-12-16,Same Day,CUST-1013,Customer_943,Home Office,India,Chicago,Texas,406259,East,PROD-5848,Furniture,Tables,Tables Model 147,9340.6,5,0.1,2203.24
6177,ORD-106177,2021-07-12,2021-07-13,First Class,CUST-1640,Customer_1213,Corporate,India,Seattle,Illinois,706821,South,PROD-1676,Technology,Machines,Machines Model 154,1198.85,13,0.3,154.12
6178,ORD-106178,2024-03-25,2024-03-29,Standard Class,CUST-1500,Customer_497,Corporate,India,Los Angeles,California,446386,West,PROD-5535,Technology,Machines,Machines Model 136,3237.13,6,0.2,214.03
6179,ORD-106179,2024-04-08,2024-04-15,Same Day,CUST-1537,Customer_463,Home Office,India,Los Angeles,Illinois,103189,East,PROD-8580,Technology,Accessories,Accessories Model 30,6830.02,11,0.2,476.48
6180,ORD-106180,2021-09-16,2021-09-21,Standard Class,CUST-1229,Customer_499,Consumer,India,Miami,Illinois,115625,East,PROD-2429,Technology,Phones,Phones Model 146,269.25,12,0.3,55.06
6181,ORD-106181,2023-11-14,2023-11-19,First Class,CUST-1866,Customer_870,Home Office,India,Miami,California,755117,Central,PROD-6561,Furniture,Bookcases,Bookcases Model 87,1901.06,8,0.05,557.32
6182,ORD-106182,2021-06-13,2021-06-19,Standard Class,CUST-1203,Customer_1115,Corporate,India,New York City,Texas,810318,Central,PROD-7201,Technology,Accessories,Accessories Model 97,7462.26,7,0.2,489.86
6183,ORD-106183,2024-10-22,2024-10-25,First Class,CUST-1821,Customer_449,Home Office,India,Houston,Florida,622207,West,PROD-6454,Furniture,Tables,Tables Model 122,9793.98,7,0.15,2695.78
6184,ORD-106184,2022-11-02,2022-11-06,Standard Class,CUST-1817,Customer_303,Home Office,India,Chicago,New York,485456,West,PROD-9374,Technology,Phones,Phones Model 6,5832.74,15,0.15,966.35
6185,ORD-106185,2022-06-08,2022-06-15,First Class,CUST-1973,Customer_1146,Consumer,India,New York City,Washington,632629,Central,PROD-6889,Furniture,Tables,Tables Model 190,3953.71,5,0.0,371.34
6186,ORD-106186,2021-01-07,2021-01-10,Second Class,CUST-1717,Customer_1063,Corporate,India,Chicago,New York,181524,Central,PROD-7370,Furniture,Chairs,Chairs Model 119,3656.94,7,0.15,1240.71
6187,ORD-106187,2022-03-17,2022-03-19,Second Class,CUST-1430,Customer_725,Home Office,India,Miami,Texas,898505,Central,PROD-5199,Office Supplies,Labels,Labels Model 66,7232.17,7,0.05,824.32
6188,ORD-106188,2023-11-08,2023-11-09,Standard Class,CUST-1301,Customer_1224,Corporate,India,Los Angeles,New York,805642,South,PROD-5240,Office Supplies,Paper,Paper Model 182,4430.2,14,0.1,568.33
6189,ORD-106189,2024-10-04,2024-10-11,Same Day,CUST-1632,Customer_1381,Corporate,India,Chicago,New York,305524,West,PROD-8142,Office Supplies,Labels,Labels Model 99,4101.92,5,0.3,326.09
6190,ORD-106190,2021-12-20,2021-12-27,Same Day,CUST-1617,Customer_1411,Corporate,India,New York City,New York,273651,Central,PROD-8919,Furniture,Bookcases,Bookcases Model 147,8507.57,9,0.15,2255.63
6191,ORD-106191,2022-11-10,2022-11-14,Second Class,CUST-1542,Customer_533,Corporate,India,Los Angeles,Washington,298148,East,PROD-3181,Technology,Accessories,Accessories Model 155,5180.11,7,0.0,416.84
6192,ORD-106192,2022-04-26,2022-04-27,Standard Class,CUST-1974,Customer_1248,Corporate,India,Miami,Texas,464350,East,PROD-6759,Office Supplies,Binders,Binders Model 128,2059.25,13,0.3,548.12
6193,ORD-106193,2021-08-24,2021-08-27,Standard Class,CUST-1048,Customer_866,Home Office,India,Miami,New York,509298,South,PROD-8032,Technology,Accessories,Accessories Model 60,5691.9,5,0.05,1882.69
6194,ORD-106194,2021-03-13,2021-03-17,First Class,CUST-1136,Customer_127,Home Office,India,Houston,Texas,874786,West,PROD-6649,Technology,Copiers,Copiers Model 138,3908.71,13,0.0,703.55
6195,ORD-106195,2021-09-14,2021-09-20,First Class,CUST-1576,Customer_919,Home Office,India,Chicago,Washington,422224,South,PROD-5202,Office Supplies,Storage,Storage Model 8,2325.53,9,0.1,202.64
6196,ORD-106196,2023-09-18,2023-09-22,Standard Class,CUST-1982,Customer_9,Consumer,India,New York City,Florida,811350,East,PROD-5311,Furniture,Chairs,Chairs Model 154,5215.95,2,0.05,291.32
6197,ORD-106197,2024-05-18,2024-05-20,Same Day,CUST-1470,Customer_995,Corporate,India,Miami,Florida,318634,East,PROD-4644,Office Supplies,Storage,Storage Model 164,1915.92,7,0.0,165.45
6198,ORD-106198,2021-07-12,2021-07-13,Same Day,CUST-1137,Customer_1158,Home Office,India,Seattle,Texas,448849,Central,PROD-8748,Furniture,Bookcases,Bookcases Model 63,4826.04,14,0.0,453.29
6199,ORD-106199,2024-01-30,2024-02-06,Second Class,CUST-1828,Customer_549,Home Office,India,Houston,Illinois,717528,East,PROD-3317,Furniture,Furnishings,Furnishings Model 10,4847.96,8,0.3,967.76
6200,ORD-106200,2024-10-18,2024-10-21,Second Class,CUST-1464,Customer_956,Corporate,India,Houston,Washington,256840,West,PROD-6704,Technology,Phones,Phones Model 97,3407.11,10,0.2,-723.78
6201,ORD-106201,2021-06-16,2021-06-22,Same Day,CUST-1658,Customer_676,Home Office,India,New York City,California,955271,East,PROD-7907,Technology,Machines,Machines Model 125,3173.84,13,0.0,696.95
6202,ORD-106202,2023-11-27,2023-12-04,First Class,CUST-1709,Customer_1091,Consumer,India,New York City,California,711958,East,PROD-2121,Technology,Machines,Machines Model 29,5317.73,4,0.1,872.65
6203,ORD-106203,2022-01-09,2022-01-16,First Class,CUST-1174,Customer_737,Consumer,India,New York City,Washington,356711,Central,PROD-5825,Technology,Phones,Phones Model 35,5036.54,3,0.1,1135.72
6204,ORD-106204,2021-02-16,2021-02-19,Standard Class,CUST-1520,Customer_92,Corporate,India,Chicago,New York,881646,South,PROD-6979,Technology,Accessories,Accessories Model 52,4951.06,12,0.1,1522.67
6205,ORD-106205,2022-04-30,2022-05-01,First Class,CUST-1795,Customer_310,Consumer,India,Miami,Washington,863737,West,PROD-4578,Technology,Accessories,Accessories Model 137,3781.01,7,0.15,234.97
6206,ORD-106206,2021-03-17,2021-03-24,Standard Class,CUST-1154,Customer_1144,Home Office,India,New York City,Florida,884836,West,PROD-1510,Furniture,Tables,Tables Model 86,8774.48,1,0.05,1366.88
